timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1676026614281,2731,https://katalon-demo-cura.herokuapp.com/profile.php#login,200,OK,Thread Group 1-4,text,true,,368203,5584,5,5,https://katalon-demo-cura.herokuapp.com/profile.php#login,1175,0,904
1676026614281,1175,https://katalon-demo-cura.herokuapp.com/profile.php#login-0,200,OK,Thread Group 1-4,text,true,,7628,523,5,5,https://katalon-demo-cura.herokuapp.com/profile.php#login,1175,0,904
1676026615457,972,https://katalon-demo-cura.herokuapp.com/profile.php#login-1,200,OK,Thread Group 1-4,text,true,,122212,556,5,5,https://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/3.3.7/css/bootstrap.min.css,298,0,172
1676026615457,322,https://katalon-demo-cura.herokuapp.com/profile.php#login-2,200,OK,Thread Group 1-4,text,true,,16741,570,5,5,https://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.6.4/css/bootstrap-datepicker.min.css,283,0,169
1676026615457,373,https://katalon-demo-cura.herokuapp.com/profile.php#login-3,200,OK,Thread Group 1-4,text,true,,3464,577,5,5,https://katalon-demo-cura.herokuapp.com/css/theme.css,373,0,0
1676026615457,292,https://katalon-demo-cura.herokuapp.com/profile.php#login-4,200,OK,Thread Group 1-4,text,true,,31981,554,5,5,https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css,263,0,169
1676026615457,525,https://katalon-demo-cura.herokuapp.com/profile.php#login-5,200,OK,Thread Group 1-4,text,true,,14067,569,5,5,"https://fonts.googleapis.com/css?family=Source+Sans+Pro:300,400,700,300italic,400italic,700italic",467,0,233
1676026615457,972,https://katalon-demo-cura.herokuapp.com/profile.php#login-6,200,OK,Thread Group 1-4,text,true,,97010,538,5,5,https://cdnjs.cloudflare.com/ajax/libs/jquery/1.11.3/jquery.min.js,328,0,169
1676026615749,854,https://katalon-demo-cura.herokuapp.com/profile.php#login-7,200,OK,Thread Group 1-4,text,true,,38060,554,5,5,https://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/3.3.7/js/bootstrap.min.js,689,0,588
1676026615780,955,https://katalon-demo-cura.herokuapp.com/profile.php#login-8,200,OK,Thread Group 1-4,text,true,,35184,568,5,5,https://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.6.4/js/bootstrap-datepicker.min.js,832,0,651
