timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1676391054644,510,Logout-9,304,Not Modified,Thread Group 1-2,,true,,922,652,2,2,https://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.6.4/js/bootstrap-datepicker.min.js,0,0,391
1676391054646,1455,Logout-10,304,Not Modified,Thread Group 1-2,,true,,236,661,2,2,https://katalon-demo-cura.herokuapp.com/js/theme.js,0,0,1091
1676391055992,3779,Logout,200,OK,Thread Group 1-1,text,true,,24908,6941,2,2,https://katalon-demo-cura.herokuapp.com/,1133,0,747
1676391055992,1133,Logout-0,302,Found,Thread Group 1-1,text,true,,336,588,2,2,https://katalon-demo-cura.herokuapp.com/authenticate.php?logout=,1133,0,747
1676391057125,395,Logout-1,200,OK,Thread Group 1-1,text,true,,4537,564,2,2,https://katalon-demo-cura.herokuapp.com/,395,0,0
1676391057524,285,Logout-2,304,Not Modified,Thread Group 1-1,,true,,915,641,2,2,https://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/3.3.7/css/bootstrap.min.css,0,0,184
1676391057524,377,Logout-3,304,Not Modified,Thread Group 1-1,,true,,914,654,2,2,https://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.6.4/css/bootstrap-datepicker.min.css,0,0,242
1676391057524,492,Logout-4,304,Not Modified,Thread Group 1-1,,true,,236,663,2,2,https://katalon-demo-cura.herokuapp.com/css/theme.css,0,0,0
1676391057524,507,Logout-5,304,Not Modified,Thread Group 1-1,,true,,916,638,2,2,https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css,0,0,299
1676391057524,595,Logout-6,200,OK,Thread Group 1-1,text,true,,14067,619,2,2,"https://fonts.googleapis.com/css?family=Source+Sans+Pro:300,400,700,300italic,400italic,700italic",391,0,237
1676391057524,357,Logout-7,304,Not Modified,Thread Group 1-1,,true,,915,623,2,2,https://cdnjs.cloudflare.com/ajax/libs/jquery/1.11.3/jquery.min.js,0,0,237
1676391057809,97,Logout-8,304,Not Modified,Thread Group 1-1,,true,,922,638,2,2,https://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/3.3.7/js/bootstrap.min.js,0,0,0
1676391057881,1890,Logout-9,304,Not Modified,Thread Group 1-1,,true,,914,652,2,2,https://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.6.4/js/bootstrap-datepicker.min.js,0,0,847
1676391057902,1177,Logout-10,304,Not Modified,Thread Group 1-1,,true,,236,661,2,2,https://katalon-demo-cura.herokuapp.com/js/theme.js,0,0,0
1676391056104,5627,Login,200,OK,Thread Group 1-2,text,true,,368212,5584,2,2,https://katalon-demo-cura.herokuapp.com/profile.php#login,1612,0,1251
1676391056104,1656,Login-0,200,OK,Thread Group 1-2,text,true,,7628,523,2,2,https://katalon-demo-cura.herokuapp.com/profile.php#login,1612,0,1251
1676391057765,3388,Login-1,200,OK,Thread Group 1-2,text,true,,122213,556,2,2,https://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/3.3.7/css/bootstrap.min.css,1443,0,448
1676391057765,1886,Login-2,200,OK,Thread Group 1-2,text,true,,16749,570,2,2,https://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.6.4/css/bootstrap-datepicker.min.css,1682,0,462
1676391057765,537,Login-3,200,OK,Thread Group 1-2,text,true,,3464,577,2,2,https://katalon-demo-cura.herokuapp.com/css/theme.css,537,0,0
1676391057765,947,Login-4,200,OK,Thread Group 1-2,text,true,,31992,554,2,2,https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css,576,0,302
1676391057765,1435,Login-5,200,OK,Thread Group 1-2,text,true,,14067,569,2,2,"https://fonts.googleapis.com/css?family=Source+Sans+Pro:300,400,700,300italic,400italic,700italic",1342,0,408
1676391057765,3062,Login-6,200,OK,Thread Group 1-2,text,true,,97009,538,2,2,https://cdnjs.cloudflare.com/ajax/libs/jquery/1.11.3/jquery.min.js,983,0,332
1676391058303,3394,Login-7,200,OK,Thread Group 1-2,text,true,,38051,554,2,2,https://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/3.3.7/js/bootstrap.min.js,2901,0,2400
1676391058712,3018,Login-8,200,OK,Thread Group 1-2,text,true,,35183,568,2,2,https://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.6.4/js/bootstrap-datepicker.min.js,2637,0,2121
1676391059200,1314,Login-9,200,OK,Thread Group 1-2,text,true,,1856,575,2,2,https://katalon-demo-cura.herokuapp.com/js/theme.js,1314,0,0
1676391059772,2599,Login,200,OK,Thread Group 1-1,text,true,,7628,523,2,2,https://katalon-demo-cura.herokuapp.com/profile.php#login,2599,0,2191
1676391059772,2599,Login-0,200,OK,Thread Group 1-1,text,true,,7628,523,2,2,https://katalon-demo-cura.herokuapp.com/profile.php#login,2599,0,2191
