timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1676389900276,461,Logout-9,304,Not Modified,Thread Group 1-1,,true,,920,652,2,2,https://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.6.4/js/bootstrap-datepicker.min.js,0,0,349
1676389900308,1643,Logout-10,304,Not Modified,Thread Group 1-1,,true,,236,661,2,2,https://katalon-demo-cura.herokuapp.com/js/theme.js,0,0,1271
1676389916000,2847,Logout,200,OK,Thread Group 1-2,text,true,,24928,6941,1,1,https://katalon-demo-cura.herokuapp.com/,607,0,0
1676389916000,607,Logout-0,302,Found,Thread Group 1-2,text,true,,336,588,1,1,https://katalon-demo-cura.herokuapp.com/authenticate.php?logout=,607,0,0
1676389916607,398,Logout-1,200,OK,Thread Group 1-2,text,true,,4537,564,1,1,https://katalon-demo-cura.herokuapp.com/,398,0,0
1676389917007,294,Logout-2,304,Not Modified,Thread Group 1-2,,true,,925,641,1,1,https://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/3.3.7/css/bootstrap.min.css,0,0,130
1676389917007,330,Logout-3,304,Not Modified,Thread Group 1-2,,true,,918,654,1,1,https://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.6.4/css/bootstrap-datepicker.min.css,0,0,181
1676389917007,381,Logout-4,304,Not Modified,Thread Group 1-2,,true,,236,663,1,1,https://katalon-demo-cura.herokuapp.com/css/theme.css,0,0,0
1676389917007,308,Logout-5,304,Not Modified,Thread Group 1-2,,true,,916,638,1,1,https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css,0,0,140
1676389917008,578,Logout-6,200,OK,Thread Group 1-2,text,true,,14067,619,1,1,"https://fonts.googleapis.com/css?family=Source+Sans+Pro:300,400,700,300italic,400italic,700italic",429,0,271
1676389917007,353,Logout-7,304,Not Modified,Thread Group 1-2,,true,,917,623,1,1,https://cdnjs.cloudflare.com/ajax/libs/jquery/1.11.3/jquery.min.js,0,0,186
1676389917301,448,Logout-8,304,Not Modified,Thread Group 1-2,,true,,922,638,1,1,https://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/3.3.7/js/bootstrap.min.js,0,0,319
1676389917316,370,Logout-9,304,Not Modified,Thread Group 1-2,,true,,918,652,1,1,https://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.6.4/js/bootstrap-datepicker.min.js,0,0,273
1676389917337,1510,Logout-10,304,Not Modified,Thread Group 1-2,,true,,236,661,1,1,https://katalon-demo-cura.herokuapp.com/js/theme.js,0,0,1079
